"","spt","team","status","player","type","begin","end","mins","grade","location","opponent","tG","tGA","npG","pG","npA","pA","ownG","ylw","ylwred","red","sds","Position","kID","Vorname","Nachname","Name_lang","MW","Punkte","Note","G_coef","status_pts","grade_pts","npG_pts","pG_pts","npA_pts","pA_pts","ylwred_pts","red_pts","sds_pts","clean_sheet_pts","points","name_long"
"7946",23,"VfL Wolfsburg","start","Vavro","Abwehr",0,90,90,3.5,"home","VfL Bochum",1,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00082732","Denis","Vavro","Denis Vavro",1.8,136,3.45,5,4,0,0,0,0,0,0,0,0,0,4,"Denis Vavro"
"7947",23,"VfL Wolfsburg","start","Koulierakis","Abwehr",0,90,90,4,"home","VfL Bochum",1,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00124455","Konstantinos","Koulierakis","Konstantinos Koulierakis",2,126,3.45,5,4,-2,0,0,0,0,0,0,0,0,2,"Konstantinos Koulierakis"
"7948",23,"VfL Wolfsburg","start","Maehle","Abwehr",0,90,90,3.5,"home","VfL Bochum",1,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00112134","Joakim","Maehle","Joakim Maehle",2.8,124,3.6,5,4,0,0,0,0,0,0,0,0,0,4,"Joakim Maehle"
"7949",23,"VfL Wolfsburg","start","Svanberg","Mittelfeld",0,90,90,3,"home","VfL Bochum",1,1,1,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00099757","Mattias","Svanberg","Mattias Svanberg",2.2,66,3.77,4,4,2,4,0,0,0,0,0,0,0,10,"Mattias Svanberg"
"7950",23,"VfL Wolfsburg","start","Vranckx","Mittelfeld",0,63,63,5,"home","VfL Bochum",1,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00124089","Aster","Vranckx","Aster Vranckx",1.6,22,4.14,4,4,-6,0,0,0,0,0,0,0,0,-2,"Aster Vranckx"
"7951",23,"VfL Wolfsburg","start","Wimmer","Mittelfeld",0,63,63,3.5,"home","VfL Bochum",1,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00125269","Patrick","Wimmer","Patrick Wimmer",2,125,3.46,4,4,0,0,0,0,0,0,0,0,0,4,"Patrick Wimmer"
"7952",23,"VfL Wolfsburg","start","Wind","Sturm",0,90,90,4.5,"home","VfL Bochum",1,1,0,0,0,0,0,1,0,0,FALSE,"Sturm","pl-k00105999","Jonas","Wind","Jonas Wind",3.8,126,3.64,3,4,-4,0,0,0,0,0,0,0,0,0,"Jonas Wind"
"7953",23,"VfL Wolfsburg","start","Tiago Tomas","Sturm",0,58,58,5,"home","VfL Bochum",1,1,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00116616","Tiago","Barreiros de Melo Tomas","Tiago Tomas",1.6,102,3.8,3,4,-6,0,0,0,0,0,0,0,0,-2,"Tiago Tomas"
"7954",23,"VfL Wolfsburg","start","Amoura","Sturm",0,89,89,3.5,"home","VfL Bochum",1,1,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00139302","Mohammed","Amoura","Mohammed Amoura",2.2,227,3.18,3,4,0,0,0,0,0,0,0,0,0,4,"Mohammed Amoura"
"7955",23,"VfL Wolfsburg","sub","Skov Olsen","Sturm",58,90,32,3.5,"home","VfL Bochum",1,1,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00111795","Andreas","Skov Olsen","Andreas Skov Olsen",1.8,17,4.06,3,2,0,0,0,0,0,0,0,0,0,2,"Andreas Skov Olsen"
"7956",23,"VfL Wolfsburg","sub","Bornauw","Abwehr",58,90,32,3.5,"home","VfL Bochum",1,1,0,0,1,0,0,1,0,0,FALSE,"Abwehr","pl-k00112668","Sebastiaan","Bornauw","Sebastiaan Bornauw",1.8,60,3.44,5,2,0,0,0,2,0,0,0,0,0,4,"Sebastiaan Bornauw"
"7957",23,"VfL Wolfsburg","sub","B. Dardai","Mittelfeld",63,90,27,3,"home","VfL Bochum",1,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00139331","Bence","Dardai","Bence Dardai",0.7,62,3.81,4,2,2,0,0,0,0,0,0,0,0,4,"Bence Dardai"
"7958",23,"VfL Wolfsburg","sub","Gerhardt","Mittelfeld",63,90,27,2.5,"home","VfL Bochum",1,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00071930","Yannick","Gerhardt","Yannick Gerhardt",2,68,3.75,4,2,4,0,0,0,0,0,0,0,0,6,"Yannick Gerhardt"
"7959",23,"VfL Wolfsburg","sub","L. Nmecha","Sturm",89,90,1,NA,"home","VfL Bochum",1,1,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00101673","Lukas","Nmecha","Lukas Nmecha",1.7,41,3.93,3,2,NA,0,0,0,0,0,0,0,0,2,"Lukas Nmecha"
"7960",23,"VfL Wolfsburg","bench","Pervan","Tor",NA,NA,NA,NA,"home","VfL Bochum",1,1,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00093610","Pavao","Pervan","Pavao Pervan",0.5,0,0,6,0,NA,0,0,0,0,0,0,0,0,0,"Pavao Pervan"
"7961",23,"VfL Wolfsburg","bench","Odogu","Abwehr",NA,NA,NA,NA,"home","VfL Bochum",1,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00139327","David","Odogu","David Odogu",0.5,12,3.25,5,0,NA,0,0,0,0,0,0,0,0,0,"David Odogu"
"7962",23,"VfL Wolfsburg","bench","Kaminski","Mittelfeld",NA,NA,NA,NA,"home","VfL Bochum",1,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00125604","Jakub","Kaminski","Jakub Kaminski",1.6,56,3.8,4,0,NA,0,0,0,0,0,0,0,0,0,"Jakub Kaminski"
"7963",23,"VfL Wolfsburg","bench","K. Behrens","Sturm",NA,NA,NA,NA,"home","VfL Bochum",1,1,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00059580","Kevin","Behrens","Kevin Behrens",1.8,35,5,3,0,NA,0,0,0,0,0,0,0,0,0,"Kevin Behrens"
"7964",23,"VfL Bochum","start","T. Horn","Tor",0,90,90,3.5,"away","VfL Wolfsburg",1,1,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00049258","Timo","Horn","Timo Horn",2.4,84,3.12,6,4,0,0,0,0,0,0,0,0,0,4,"Timo Horn"
"7965",23,"VfL Bochum","start","Masovic","Abwehr",0,90,90,2,"away","VfL Wolfsburg",1,1,1,0,0,0,0,0,0,0,TRUE,"Abwehr","pl-k00097629","Erhan","Masovic","Erhan Masovic",1.5,38,4.1,5,4,6,5,0,0,0,0,0,3,0,18,"Erhan Masovic"
"7966",23,"VfL Bochum","start","Ordets","Abwehr",0,90,90,2.5,"away","VfL Wolfsburg",1,1,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00083673","Ivan","Ordets","Ivan Ordets",1.8,50,3.93,5,4,4,0,0,0,0,0,0,0,0,8,"Ivan Ordets"
"7967",23,"VfL Bochum","start","Bernardo","Abwehr",0,90,90,3.5,"away","VfL Wolfsburg",1,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00092331","Bernardo","Fernandes da Silva Junior","Bernardo",2.6,90,3.38,5,4,0,0,0,0,0,0,0,0,0,4,"Bernardo"
"7968",23,"VfL Bochum","start","Oermann","Abwehr",0,90,90,3.5,"away","VfL Wolfsburg",1,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00131053","Tim","Oermann","Tim Oermann",1.4,77,3.88,5,4,0,0,0,0,0,0,0,0,0,4,"Tim Oermann"
"7969",23,"VfL Bochum","start","Sissoko","Mittelfeld",0,90,90,3.5,"away","VfL Wolfsburg",1,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00099754","Ibrahima","Sissoko","Ibrahima Sissoko",1.8,147,3.42,4,4,0,0,0,0,0,0,0,0,0,4,"Ibrahima Sissoko"
"7970",23,"VfL Bochum","start","Holtmann","Sturm",0,78,78,3.5,"away","VfL Wolfsburg",1,1,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00083812","Gerrit","Holtmann","Gerrit Holtmann",1,58,3.76,3,4,0,0,0,0,0,0,0,0,0,4,"Gerrit Holtmann"
"7971",23,"VfL Bochum","start","Bero","Mittelfeld",0,90,90,2.5,"away","VfL Wolfsburg",1,1,0,0,1,0,0,1,0,0,FALSE,"Mittelfeld","pl-k00082966","Matus","Bero","Matus Bero",1.6,142,3.5,4,4,4,0,0,2,0,0,0,0,0,10,"Matus Bero"
"7972",23,"VfL Bochum","start","Krauß","Mittelfeld",0,90,90,2,"away","VfL Wolfsburg",1,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00093857","Tom","Krauß","Tom Krauß",1.8,62,3.36,4,4,6,0,0,0,0,0,0,0,0,10,"Tom Krauß"
"7973",23,"VfL Bochum","start","P. Hofmann","Sturm",0,85,85,3.5,"away","VfL Wolfsburg",1,1,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00066531","Philipp","Hofmann","Philipp Hofmann",1.8,86,3.96,3,4,0,0,0,0,0,0,0,0,0,4,"Philipp Hofmann"
"7974",23,"VfL Bochum","start","Masouras","Sturm",0,90,90,3,"away","VfL Wolfsburg",1,1,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00103986","Georgios","Masouras","Georgios Masouras",1.6,29,4.11,3,4,2,0,0,0,0,0,0,0,0,6,"Georgios Masouras"
"7975",23,"VfL Bochum","sub","Wittek","Abwehr",78,90,12,NA,"away","VfL Wolfsburg",1,1,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00078467","Maximilian","Wittek","Maximilian Wittek",1.7,70,3.98,5,2,NA,0,0,0,0,0,0,0,0,2,"Maximilian Wittek"
"7976",23,"VfL Bochum","sub","Broschinski","Sturm",85,90,5,NA,"away","VfL Wolfsburg",1,1,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00105566","Moritz","Broschinski","Moritz Broschinski",1.2,39,4.33,3,2,NA,0,0,0,0,0,0,0,0,2,"Moritz Broschinski"
"7977",23,"VfL Bochum","sub","Losilla","Mittelfeld",90,90,0,NA,"away","VfL Wolfsburg",1,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00073015","Anthony","Losilla","Anthony Losilla",2,46,3.84,4,2,NA,0,0,0,0,0,0,0,0,2,"Anthony Losilla"
"7978",23,"VfL Bochum","sub","Gamboa","Abwehr",90,90,0,NA,"away","VfL Wolfsburg",1,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00070381","Cristian","Gamboa","Cristian Gamboa",1.2,21,4.75,5,2,NA,0,0,0,0,0,0,0,0,2,"Cristian Gamboa"
"7979",23,"VfL Bochum","bench","Drewes","Tor",NA,NA,NA,NA,"away","VfL Wolfsburg",1,1,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00067144","Patrick","Drewes","Patrick Drewes",2,92,3.45,6,0,NA,0,0,0,0,0,0,0,0,0,"Patrick Drewes"
"7980",23,"VfL Bochum","bench","Medic","Abwehr",NA,NA,NA,NA,"away","VfL Wolfsburg",1,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00109956","Jakov","Medic","Jakov Medic",1.5,61,3.83,5,0,NA,0,0,0,0,0,0,0,0,0,"Jakov Medic"
"7981",23,"VfL Bochum","bench","D. de Wit","Mittelfeld",NA,NA,NA,NA,"away","VfL Wolfsburg",1,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00101639","Dani","de Wit","Dani de Wit",2.2,46,4.19,4,0,NA,0,0,0,0,0,0,0,0,0,"Dani de Wit"
"7982",23,"VfL Bochum","bench","Miyoshi","Mittelfeld",NA,NA,NA,NA,"away","VfL Wolfsburg",1,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00106078","Koji","Miyoshi","Koji Miyoshi",1.3,12,4.5,4,0,NA,0,0,0,0,0,0,0,0,0,"Koji Miyoshi"
"7983",23,"VfL Bochum","bench","Pannewig","Mittelfeld",NA,NA,NA,NA,"away","VfL Wolfsburg",1,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00140723","Mats","Pannewig","Mats Pannewig",0.5,20,4.5,4,0,NA,0,0,0,0,0,0,0,0,0,"Mats Pannewig"
"7984",23,"1. FSV Mainz 05","start","Zentner","Tor",0,90,90,2.5,"home","FC St. Pauli",2,0,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00065896","Robin","Zentner","Robin Zentner",2.8,247,2.78,6,4,4,0,0,0,0,0,0,0,2,10,"Robin Zentner"
"7985",23,"1. FSV Mainz 05","start","da Costa","Abwehr",0,90,90,3,"home","FC St. Pauli",2,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00054640","Danny","da Costa","Danny da Costa",1.2,112,3.39,5,4,2,0,0,0,0,0,0,0,0,6,"Danny da Costa"
"7986",23,"1. FSV Mainz 05","start","Jenz","Abwehr",0,90,90,4,"home","FC St. Pauli",2,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00130593","Moritz","Jenz","Moritz Jenz",2,94,3.22,5,4,-2,0,0,0,0,0,0,0,0,2,"Moritz Jenz"
"7987",23,"1. FSV Mainz 05","start","Kohr","Abwehr",0,66,66,3,"home","FC St. Pauli",2,0,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00071294","Dominik","Kohr","Dominik Kohr",2,139,3.31,5,4,2,0,0,0,0,0,0,0,0,6,"Dominik Kohr"
"7988",23,"1. FSV Mainz 05","start","Caci","Abwehr",0,90,90,3.5,"home","FC St. Pauli",2,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00100305","Anthony","Caci","Anthony Caci",2,173,3.33,5,4,0,0,0,0,0,0,0,0,0,4,"Anthony Caci"
"7989",23,"1. FSV Mainz 05","start","Sano","Mittelfeld",0,90,90,3.5,"home","FC St. Pauli",2,0,0,0,0,0,0,1,0,0,FALSE,"Mittelfeld","pl-k00153662","Kaishu","Sano","Kaishu Sano",1.8,189,3.13,4,4,0,0,0,0,0,0,0,0,0,4,"Kaishu Sano"
"7990",23,"1. FSV Mainz 05","start","Amiri","Mittelfeld",0,90,90,3.5,"home","FC St. Pauli",2,0,0,0,1,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00080083","Nadiem","Amiri","Nadiem Amiri",3.5,223,3.02,4,4,0,0,0,2,0,0,0,0,0,6,"Nadiem Amiri"
"7991",23,"1. FSV Mainz 05","start","Mwene","Abwehr",0,83,83,4,"home","FC St. Pauli",2,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00076421","Phillipp","Mwene","Phillipp Mwene",1.8,151,3.44,5,4,-2,0,0,0,0,0,0,0,0,2,"Phillipp Mwene"
"7992",23,"1. FSV Mainz 05","start","Nebel","Mittelfeld",0,90,90,3,"home","FC St. Pauli",2,0,1,0,0,0,0,1,0,0,FALSE,"Mittelfeld","pl-k00100591","Paul","Nebel","Paul Nebel",1.8,247,2.86,4,4,2,4,0,0,0,0,0,0,0,10,"Paul Nebel"
"7993",23,"1. FSV Mainz 05","start","Weiper","Sturm",0,46,46,4.5,"home","FC St. Pauli",2,0,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00132207","Nelson","Weiper","Nelson Weiper",1.4,69,3.63,3,4,-4,0,0,0,0,0,0,0,0,0,"Nelson Weiper"
"7994",23,"1. FSV Mainz 05","start","Burkardt","Sturm",0,73,73,4,"home","FC St. Pauli",2,0,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00088192","Jonathan","Burkardt","Jonathan Burkardt",3.8,236,3.06,3,4,-2,0,0,0,0,0,0,0,0,2,"Jonathan Burkardt"
"7995",23,"1. FSV Mainz 05","sub","J.-S. Lee","Mittelfeld",46,90,44,2,"home","FC St. Pauli",2,0,1,0,1,0,0,0,0,0,TRUE,"Mittelfeld","pl-k00087823","Jae-Sung","Lee","Jae-Sung Lee",2.8,211,3.3,4,2,6,4,0,2,0,0,0,3,0,17,"Jae-Sung Lee"
"7996",23,"1. FSV Mainz 05","sub","Hanche-Olsen","Abwehr",66,90,24,NA,"home","FC St. Pauli",2,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00104484","Andreas","Hanche-Olsen","Andreas Hanche-Olsen",3.2,78,3.44,5,2,NA,0,0,0,0,0,0,0,0,2,"Andreas Hanche-Olsen"
"7997",23,"1. FSV Mainz 05","sub","Sieb","Sturm",73,90,17,NA,"home","FC St. Pauli",2,0,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00111928","Armindo","Sieb","Armindo Sieb",1.7,58,3.88,3,2,NA,0,0,0,0,0,0,0,0,2,"Armindo Sieb"
"7998",23,"1. FSV Mainz 05","sub","Widmer","Abwehr",83,90,7,NA,"home","FC St. Pauli",2,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00075379","Silvan","Widmer","Silvan Widmer",1.8,54,3.83,5,2,NA,0,0,0,0,0,0,0,0,2,"Silvan Widmer"
"7999",23,"1. FSV Mainz 05","bench","Rieß","Tor",NA,NA,NA,NA,"home","FC St. Pauli",2,0,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00105274","Lasse","Rieß","Lasse Rieß",0.5,16,2.5,6,0,NA,0,0,0,0,0,0,0,0,0,"Lasse Rieß"
"8000",23,"1. FSV Mainz 05","bench","Leitsch","Abwehr",NA,NA,NA,NA,"home","FC St. Pauli",2,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00089857","Maxim","Leitsch","Maxim Leitsch",1.5,47,3.45,5,0,NA,0,0,0,0,0,0,0,0,0,"Maxim Leitsch"
"8001",23,"1. FSV Mainz 05","bench","Veratschnig","Abwehr",NA,NA,NA,NA,"home","FC St. Pauli",2,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00144287","Nikolas","Veratschnig","Nikolas Veratschnig",1.5,38,3.3,5,0,NA,0,0,0,0,0,0,0,0,0,"Nikolas Veratschnig"
"8002",23,"1. FSV Mainz 05","bench","Hong","Mittelfeld",NA,NA,NA,NA,"home","FC St. Pauli",2,0,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00106370","Hyunseok","Hong","Hyunseok Hong",2,54,3.56,4,0,NA,0,0,0,0,0,0,0,0,0,"Hyunseok Hong"
"8003",23,"1. FSV Mainz 05","bench","Maloney","Mittelfeld",NA,NA,NA,NA,"home","FC St. Pauli",2,0,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00099897","Lennard","Maloney","Lennard Maloney",2,38,3.85,4,0,NA,0,0,0,0,0,0,0,0,0,"Lennard Maloney"
"8004",23,"FC St. Pauli","start","Vasilj","Tor",0,90,90,5,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00079078","Nikola","Vasilj","Nikola Vasilj",2.2,261,2.77,6,4,-6,0,0,0,0,0,0,0,0,-2,"Nikola Vasilj"
"8005",23,"FC St. Pauli","start","Nemeth","Abwehr",0,90,90,3,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00113667","David","Nemeth","David Nemeth",1,76,3.73,5,4,2,0,0,0,0,0,0,0,0,6,"David Nemeth"
"8006",23,"FC St. Pauli","start","Wahl","Abwehr",0,90,90,2.5,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00077817","Hauke","Wahl","Hauke Wahl",1.8,134,3.48,5,4,4,0,0,0,0,0,0,0,0,8,"Hauke Wahl"
"8007",23,"FC St. Pauli","start","Van der Heyden","Abwehr",0,90,90,3,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00101854","Siebe","Van der Heyden","Siebe Van der Heyden",1.2,34,3.83,5,4,2,0,0,0,0,0,0,0,0,6,"Siebe Van der Heyden"
"8008",23,"FC St. Pauli","start","Treu","Abwehr",0,82,82,2.5,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00103305","Philipp","Treu","Philipp Treu",1.4,135,3.55,5,4,4,0,0,0,0,0,0,0,0,8,"Philipp Treu"
"8009",23,"FC St. Pauli","start","Irvine","Mittelfeld",0,90,90,3,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00081971","Jackson","Irvine","Jackson Irvine",2.2,125,3.53,4,4,2,0,0,0,0,0,0,0,0,6,"Jackson Irvine"
"8010",23,"FC St. Pauli","start","Smith","Abwehr",0,90,90,3,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00096210","Eric","Smith","Eric Smith",1.8,134,3.53,5,4,2,0,0,0,0,0,0,0,0,6,"Eric Smith"
"8011",23,"FC St. Pauli","start","La. Ritzka","Abwehr",0,62,62,3.5,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00088765","Lars","Ritzka","Lars Ritzka",1.2,55,3.77,5,4,0,0,0,0,0,0,0,0,0,4,"Lars Ritzka"
"8012",23,"FC St. Pauli","start","Weißhaupt","Mittelfeld",0,83,83,3,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00097912","Noah","Weißhaupt","Noah Weißhaupt",1.6,54,3.82,4,4,2,0,0,0,0,0,0,0,0,6,"Noah Weißhaupt"
"8013",23,"FC St. Pauli","start","J. Eggestein","Sturm",0,90,90,4,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00075632","Johannes","Eggestein","Johannes Eggestein",1.7,80,3.91,3,4,-2,0,0,0,0,0,0,0,0,2,"Johannes Eggestein"
"8014",23,"FC St. Pauli","start","Saad","Sturm",0,68,68,3,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00137800","Elias","Saad","Elias Saad",1.6,64,3.67,3,4,2,0,0,0,0,0,0,0,0,6,"Elias Saad"
"8015",23,"FC St. Pauli","sub","Dzwigala","Abwehr",62,90,28,3.5,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00112064","Adam","Dzwigala","Adam Dzwigala",1,14,4.07,5,2,0,0,0,0,0,0,0,0,0,2,"Adam Dzwigala"
"8016",23,"FC St. Pauli","sub","Afolayan","Sturm",68,90,22,NA,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00153240","Oladapo","Afolayan","Oladapo Afolayan",1.7,69,3.96,3,2,NA,0,0,0,0,0,0,0,0,2,"Oladapo Afolayan"
"8017",23,"FC St. Pauli","sub","Ceesay","Sturm",82,90,8,NA,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00174197","Abdoulie","Ceesay","Abdoulie Ceesay",1.2,14,0,3,2,NA,0,0,0,0,0,0,0,0,2,"Abdoulie Ceesay"
"8018",23,"FC St. Pauli","sub","Sinani","Sturm",83,90,7,NA,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00103527","Danel","Sinani","Danel Sinani",0.8,45,4.3,3,2,NA,0,0,0,0,0,0,0,0,2,"Danel Sinani"
"8019",23,"FC St. Pauli","bench","Voll","Tor",NA,NA,NA,NA,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00110890","Ben","Voll","Ben Voll",1,17,2,6,0,NA,0,0,0,0,0,0,0,0,0,"Ben Voll"
"8020",23,"FC St. Pauli","bench","Ahlstrand","Mittelfeld",NA,NA,NA,NA,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00164430","Erik","Ahlstrand","Erik Ahlstrand",1.3,10,0,4,0,NA,0,0,0,0,0,0,0,0,0,"Erik Ahlstrand"
"8021",23,"FC St. Pauli","bench","Boukhalfa","Mittelfeld",NA,NA,NA,NA,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00095222","Carlo","Boukhalfa","Carlo Boukhalfa",1,78,3.73,4,0,NA,0,0,0,0,0,0,0,0,0,"Carlo Boukhalfa"
"8022",23,"FC St. Pauli","bench","Metcalfe","Mittelfeld",NA,NA,NA,NA,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00124798","Connor","Metcalfe","Connor Metcalfe",1.4,11,4.1,4,0,NA,0,0,0,0,0,0,0,0,0,"Connor Metcalfe"
"8023",23,"FC St. Pauli","bench","Banks","Sturm",NA,NA,NA,NA,"away","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00125797","Scott","Banks","Scott Banks",1.2,26,0,3,0,NA,0,0,0,0,0,0,0,0,0,"Scott Banks"
"8024",23,"Holstein Kiel","start","Weiner","Tor",0,90,90,4,"home","Bayer 04 Leverkusen",0,2,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00082076","Timon","Weiner","Timon Weiner",2.4,98,3.56,6,4,-2,0,0,0,0,0,0,0,0,2,"Timon Weiner"
"8025",23,"Holstein Kiel","start","Ivezic","Mittelfeld",0,90,90,5,"home","Bayer 04 Leverkusen",0,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00153415","Marko","Ivezic","Marko Ivezic",1.6,32,4.16,4,4,-6,0,0,0,0,0,0,0,0,-2,"Marko Ivezic"
"8026",23,"Holstein Kiel","start","Zec","Abwehr",0,63,63,5,"home","Bayer 04 Leverkusen",0,2,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00132274","David","Zec","David Zec",1.3,58,3.83,5,4,-6,0,0,0,0,0,0,0,0,-2,"David Zec"
"8027",23,"Holstein Kiel","start","Komenda","Abwehr",0,90,90,4,"home","Bayer 04 Leverkusen",0,2,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00084545","Marco","Komenda","Marco Komenda",1.2,38,4.03,5,4,-2,0,0,0,0,0,0,0,0,2,"Marco Komenda"
"8028",23,"Holstein Kiel","start","Remberg","Mittelfeld",0,90,90,4,"home","Bayer 04 Leverkusen",0,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00110187","Nicolai","Remberg","Nicolai Remberg",1.4,80,3.84,4,4,-2,0,0,0,0,0,0,0,0,2,"Nicolai Remberg"
"8029",23,"Holstein Kiel","start","Rosenboom","Abwehr",0,90,90,5,"home","Bayer 04 Leverkusen",0,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00106697","Lasse","Rosenboom","Lasse Rosenboom",0.8,74,3.87,5,4,-6,0,0,0,0,0,0,0,0,-2,"Lasse Rosenboom"
"8030",23,"Holstein Kiel","start","Knudsen","Mittelfeld",0,63,63,4,"home","Bayer 04 Leverkusen",0,2,0,0,0,0,0,1,0,0,FALSE,"Mittelfeld","pl-k00143830","Magnus","Knudsen","Magnus Knudsen",1.5,54,4.04,4,4,-2,0,0,0,0,0,0,0,0,2,"Magnus Knudsen"
"8031",23,"Holstein Kiel","start","Gigovic","Mittelfeld",0,75,75,4,"home","Bayer 04 Leverkusen",0,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00116735","Armin","Gigovic","Armin Gigovic",1.2,98,3.81,4,4,-2,0,0,0,0,0,0,0,0,2,"Armin Gigovic"
